timestamp,tilt X,tilt Y,alpha,beta,xC_det4,yC_det4,Centroid_det4,xC_det5,yC_det5,Centroid_det5,xC_det14,yC_det14,Centroid_det14
2014-172-00:00:11.800000000,2.98460229037938,90.2816735349061,90.2812914595694,2.98463829197384,-0.00424809906102317,0.1315412323463,0.131609810245344,0.00385749308906162,0.299771955622728,0.299796773883254,0.000308218249291041,0.0386018522056282,0.0386030826773505
2014-172-00:00:11.900000000,3.02097317614907,90.2715234610607,90.2711461248635,3.021007036011,0.000216167163172049,0.122916658715658,0.122916848796509,0.00384361844476134,0.297632603243336,0.297657420394913,0.000158120424433277,0.0376592833232604,0.0376596152727324
2014-172-00:00:12.000000000,3.05742439286901,90.2612458693168,90.2608740040895,3.05745611470577,-0.00656281532937367,0.109071487624624,0.109268751057638,0.00375791032264887,0.295739850774,0.295763725338015,8.39681898773293e-05,0.0361923447038909,0.0361924421091223
2014-172-00:00:12.100000000,3.09395069079282,90.2511745920964,90.2508084712461,3.09398036290204,-0.0186587019649369,0.109492405172603,0.111070851034363,0.00355555269568928,0.293862659077052,0.293884168261592,8.59915701520874e-05,0.0351582405912723,0.035158345752096
2014-172-00:00:12.200000000,3.13039285886655,90.2409261665669,90.240566664893,3.13042047927562,-0.0154153360042848,0.101264309844458,0.102430918342068,0.00339386169631695,0.292017418994168,0.292037140263407,3.91798793094788e-05,0.0343515165663363,0.0343515389097813
2014-172-00:00:12.300000000,3.1668551223682,90.2307125299485,90.23036020444,3.16688074438716,-0.00934640389444167,0.100385021763514,0.100819183989057,0.00325302649931349,0.29006181622301,0.290080056901532,-4.93507119667991e-05,0.0340143371095066,0.0340143729104614
2014-172-00:00:12.400000000,3.20354036005532,90.2206153715048,90.2202706170347,3.20356405870756,-0.00725952407678867,0.116856236298373,0.117081512851699,0.00312425042259887,0.288043745056064,0.28806068806178,-0.000138908194285638,0.033418848327801,0.0334191370182266
2014-172-00:00:12.500000000,3.24015826125588,90.2104811586811,90.2101446807261,3.24018007817982,-0.0254480019549244,0.10373709037192,0.106812849050709,0.00287309835337635,0.286390206987473,0.286404618245719,-9.92620368827447e-05,0.0324144555439821,0.0324146075275447
2014-172-00:00:12.600000000,3.27676778948149,90.2002335419871,90.1999061739386,3.27678775584054,-0.0147757900464287,0.0935122319830158,0.0946723903888642,0.00269117123373286,0.284347550843541,0.284360285682318,-0.000125536324815238,0.032040660997635,0.0320409069243399
2014-172-00:00:12.700000000,3.31342593642675,90.1901691399659,90.1898512331283,3.31344414665385,-0.0099612606744117,0.0971746645116681,0.0976838888311621,0.00256240268505415,0.282396354394416,0.282407979495582,-0.00017794235196964,0.0319258533795263,0.0319263492665797
