timestamp,tilt X,tilt Y,alpha,beta,xC_det4,yC_det4,Centroid_det4,xC_det5,yC_det5,Centroid_det5,xC_det14,yC_det14,Centroid_det14
2024-099-00:08:24.600000000,0.00476063613231838,90.3608285967648,0.36086,0.7559,-0.0110215027514837,0.175130464621816,0.175476930567964,-0.000487320655358613,0.0566866136803503,0.0566887083286118,-0.00665502022452818,-0.0256736698941465,0.0265221910863805
2024-099-00:08:24.700000000,0.00501941323205622,90.3710500517437,0.371084,0.775032,-0.00768858829212454,0.157696612717591,0.157883932217713,-0.000652100654864921,0.0594494336908687,0.059453010028333,-0.00650578549892616,-0.0266366821999687,0.0274196660005217
2024-099-00:08:24.800000000,0.00528817179687643,90.3792831370461,0.37932,0.798803,-0.000101423606407918,0.169603963948375,0.169603994274161,-0.000582463253835464,0.0620745570439365,0.0620772896931156,-0.00666592531568409,-0.0257120799283624,0.0265621086240677
2024-099-00:08:24.900000000,0.00551621723886838,90.3859515823113,0.385991,0.818851,-0.0141805079038254,0.182878661318449,0.183427619430767,-0.000880565619164218,0.064785462340479,0.064791446399037,-0.00640160852860515,-0.0257314511071029,0.026515809771356
2024-099-00:08:25.000000000,0.00573875798590269,90.3911739073922,0.391216,0.84051,0.00614308936193493,0.179627981375944,0.179732994300171,-0.000721717412462683,0.0669900207101706,0.0669939083109243,-0.00653852418902034,-0.022741462307896,0.0236627641342228
2024-099-00:08:25.100000000,0.00568965732343585,90.3761139679851,0.376157,0.866681,-0.00630821340868429,0.1721421993837,0.172257743991575,-0.000863820549495745,0.0694527046823735,0.0694580763744485,-0.00652490155917254,-0.0202650189055677,0.0212895592157261
2024-099-00:08:25.200000000,0.00499981648293892,90.3216631450785,0.321702,0.890518,-0.00555120126597132,0.147308029598332,0.147412589081253,-0.00092884973712458,0.0711330989509248,0.071139163111441,-0.00639785630190152,-0.0221808155204654,0.0230850848474226
2024-099-00:08:25.300000000,0.00403021602101065,90.2559082668982,0.25594,0.902261,-0.0189409269696966,0.129831726456117,0.131206081829492,-0.00134192307962167,0.072612314160829,0.0726247129105689,-0.00599779532566132,-0.0203275268818427,0.0211939118121352
2024-099-00:08:25.400000000,0.00325048151685174,90.2071925045458,0.207218,0.898797,-0.0199653964572782,0.102428929569366,0.104356612959708,-0.00174727118554795,0.073414778764616,0.073435568341597,-0.00560029341451161,-0.0205192587047093,0.0212697734853808
2024-099-00:08:25.500000000,0.00265265747499645,90.1704153558957,0.170436,0.891786,-0.00106606821847938,0.081460225343196,0.0814672008504694,-0.00173622914215733,0.0737113602231512,0.0737318053324428,-0.00559980874645693,-0.0198291942774984,0.0206047277024393
2024-099-00:08:25.600000000,0.00218372390998638,90.1405680389863,0.140585,0.890019,0.0112870947203087,0.0639710218553356,0.0649591421159566,-0.00148220340844307,0.0735567376609457,0.0735716696987719,-0.00577875785784641,-0.0199573910680973,0.0207771870238633
2024-099-00:08:25.700000000,0.00177064945238631,90.1165995564908,0.116613,0.870012,-0.00138149858763261,0.0481968983543844,0.0482166936789583,-0.00146496607763004,0.0730600328669211,0.0730747188029088,-0.00569276218299572,-0.0213614703926123,0.0221070115259073
2024-099-00:08:25.800000000,0.00149844928801948,90.0974694824696,0.097481,0.880769,-0.0127543606167342,0.0378404899145969,0.0399321473466981,-0.00167944145395867,0.0723586396787472,0.0723781269428551,-0.00550093703896064,-0.0217337351513507,0.022419089007711
2024-099-00:08:25.900000000,0.00130114993110597,90.0822377073733,0.082248,0.906448,0.00265908486988304,0.0486337765383807,0.0487064159298381,-0.00155667452765614,0.0718736330060131,0.0718904886411833,-0.00555114208119006,-0.0234385691652274,0.0240869612636942
2024-099-00:08:26.000000000,0.00118493643004962,90.0699739678906,0.069984,0.970152,-0.00986064298456195,0.0213088357827545,0.0234797521810898,-0.0017036697539154,0.0709848149269117,0.071005256431044,-0.00536818022339381,-0.0257393401031324,0.0262931737881823
2024-099-00:08:26.100000000,0.00114366198013301,90.0602331434823,0.060244,1.087759,-0.00634031581999155,0.0277099755244649,0.0284260857007025,-0.00178326151818042,0.0701101121227226,0.0701327872218334,-0.0052366594763466,-0.0272675789391398,0.0277658686821326
2024-099-00:08:26.200000000,0.0011167580295286,90.052442110635,0.052454,1.219933,-0.00285777757552425,0.0286573840610076,0.0287995235011148,-0.00180620431385443,0.0694680200481205,0.0694914972023877,-0.00520123857861129,-0.0264197776101864,0.0269268923517613
2024-099-00:08:26.300000000,0.00110710324958109,90.0471109933951,0.047124,1.346197,0.00287261533337791,0.0373115975419756,0.0374220153116841,-0.00170747561220675,0.0689918284237493,0.0690129543072773,-0.00521494346862774,-0.027991773309344,0.0284734087945698
2024-099-00:08:26.400000000,0.00126745321482591,90.0449621392138,0.04498,1.614703,0.00113513794620675,0.025897019226393,0.0259218854053691,-0.00168278931558413,0.0681817437052346,0.068202506952215,-0.00520029549757312,-0.0291431592574681,0.0296034931176749
2024-099-00:08:26.500000000,0.00149758400465427,90.044269676615,0.044295,1.937501,0.0168678315675017,0.0149865028839038,0.02256366571457,-0.0013356913481551,0.0672508653208585,0.0672641283135505,-0.00542269815736622,-0.0304007410078345,0.0308805879013229
2024-099-00:08:26.600000000,0.00153387505558021,90.0434859563166,0.043513,2.02015,0.00569432335115492,0.0128076662928397,0.0140164772427401,-0.00123534890138773,0.0664683652884581,0.0664798440959969,-0.00545010208904803,-0.0310819465692742,0.0315561565358689
2024-099-00:08:26.700000000,0.00152341098221343,90.0427208464735,0.042748,2.042283,-0.00553919581509775,0.023039376960191,0.0236958979781686,-0.00127328309661072,0.0657948460489193,0.0658071653883154,-0.00537015801524716,-0.032009815375969,0.0324571544888387
2024-099-00:08:26.800000000,0.00141465990923646,90.0420922343634,0.042116,1.924905,-0.00650961114319476,0.0216190487413704,0.0225778277457632,-0.00140515570351032,0.0650211755441786,0.065036356998974,-0.00523263314128415,-0.0318705578756124,0.0322972585352693
2024-099-00:08:26.900000000,0.00139685867895565,90.041631572288,0.041655,1.921717,0.00939190563845654,0.0164418350556149,0.0189352008576016,-0.00118410510642672,0.0641085001754798,0.0641194346485724,-0.00535196264595228,-0.0325164129361987,0.032953916525977
2024-099-00:08:27.000000000,0.0013144499230118,90.0412100422555,0.041231,1.826907,0.00275653546576629,0.0204474895831943,0.0206324578765804,-0.00111562897584794,0.0635325405273106,0.0635423349733554,-0.00536053025236953,-0.0330640717575077,0.0334957926577681
2024-099-00:08:27.100000000,0.00120998065938116,90.0409671352678,0.040985,1.691762,-0.00664251145414689,0.0197622248247267,0.0208487047185555,-0.00119645050040496,0.0628349012768272,0.0628462911576215,-0.00525431170275117,-0.0342776617675594,0.0346780317740334
2024-099-00:08:27.200000000,0.0011045581623715,90.0406279878959,0.040643,1.557324,-0.0156058326349285,0.0188567608289098,0.0244769164967343,-0.00147630717702124,0.0620326414983001,0.0620502062376714,-0.00502085768149893,-0.0356102367044872,0.0359624522246116
2024-099-00:08:27.300000000,0.00101350378852822,90.0404673103905,0.04048,1.434673,-0.0117220210468716,0.00600594717286973,0.013171073565454,-0.00162803778118074,0.0611099789841098,0.0611316615057639,-0.00486471182089558,-0.0366844377686567,0.0370055860040455
2024-099-00:08:27.400000000,0.000966442418604508,90.0403804365158,0.040392,1.371023,-0.00443582984402196,0.0162003246713045,0.0167966397193246,-0.00165030033484388,0.0604022144100981,0.0604247548347418,-0.00483492695218294,-0.0370270095203974,0.0373413437446558
2024-099-00:08:27.500000000,0.000895747013650972,90.0374102777108,0.037421,1.371621,-0.0130599288255819,0.0250965175815821,0.0282912872745643,-0.00182391154922085,0.0598170615498285,0.0598448619832593,-0.00469219042206948,-0.036943662018576,0.0372404459465745
2024-099-00:08:27.600000000,0.000730422117330174,90.028807741539,0.028817,1.452427,0.00852388396064213,0.015338886126815,0.0175481630202677,-0.0016673395982836,0.0592227496086781,0.0592462158500286,-0.0048213767387081,-0.0364536751653463,0.0367711314310172
2024-099-00:08:27.700000000,0.000569373940082315,90.0186733215398,0.018682,1.746482,-0.000694098739603403,0.00898391829707183,0.00901069148449668,-0.00165594875142493,0.0585773483231715,0.0586007500194452,-0.00478885772846407,-0.0375782001322132,0.0378821103361487
2024-099-00:08:27.800000000,0.000494695321070477,90.0111740548389,0.011185,2.534931,0.0124979596930127,0.00934378228400445,0.0156046551983389,-0.00144416761114279,0.0579116406495375,0.0579296447668225,-0.00508020034316946,-0.0390623325928724,0.039391296794126
2024-099-00:08:27.900000000,0.000650980908394151,90.0054270968167,0.005466,6.839956,-0.00347448310460682,0.00287212491859549,0.00450789689236737,-0.00147797833791561,0.0572361017589134,0.0572551811151099,-0.00514758791860515,-0.0382256262485754,0.038570664545423
2024-099-00:08:28.000000000,0.000728386376172811,90.0008652249922,0.001131,40.092222,-0.00827133979715859,-0.00892850424392716,0.0121710003727666,-0.00156435579822477,0.056357667249991,0.0563793744814905,-0.00504132117267074,-0.0386590676984401,0.0389863878100882
2024-099-00:08:28.100000000,0.000857835488257142,89.9971680749876,0.002959,163.147598,-0.0133361552011116,0.00833105767761587,0.0157244891038118,-0.0017264650761952,0.055735650045847,0.0557623830883549,-0.0050634586466988,-0.0378917572905835,0.03822857418261
2024-099-00:08:28.200000000,0.00098503653277684,89.9941949808758,0.005888,170.369383,-0.000757274326388004,-0.00782882339698901,0.00786536332197369,-0.0017167564154627,0.0551191441018758,0.0551458729109747,-0.00503977428051821,-0.0383213016841766,0.0386512805424122
2024-099-00:08:28.300000000,0.00106972821575725,89.9918559544726,0.008214,172.516983,0.00836786642659453,-0.0121862951485234,0.014782658014723,-0.00159645559644024,0.0542810251999539,0.0543044967496195,-0.005260037375432,-0.0389667035034,0.0393201217586216
2024-099-00:08:28.400000000,0.00117452937313545,89.989980607565,0.010088,173.313982,-0.00106957928139026,0.00301657918171369,0.0032005858524226,-0.00161030279263623,0.0536162441456023,0.0536404204995151,-0.00522115879339767,-0.0393834997371611,0.039728082645565
2024-099-00:08:28.500000000,0.00125581903529247,89.9884289482081,0.011639,173.80587,-0.0196123739154082,0.00858105135453114,0.0214074672240058,-0.00178493230779391,0.0531439643799872,0.0531739309564823,-0.00502187813080964,-0.0410834486501948,0.0413892378880537
2024-099-00:08:28.600000000,0.00144171276826977,89.9872703815718,0.012811,173.538411,0.00177365610163752,-0.0129150947503076,0.0130363157516339,-0.00173897448842952,0.0522426164366346,0.0522715506218893,-0.00515904512738664,-0.0415220807463934,0.041841354377415
2024-099-00:08:28.700000000,0.00132416801121702,89.9895838308819,0.0105,172.755067,-0.00399307766479877,-0.00260886677592964,0.00476978564420502,-0.00178125973469337,0.0515174672470741,0.051548252325329,-0.00522372829378409,-0.0412541621676278,0.0415835692724929
2024-099-00:08:28.800000000,0.0010455487304878,89.9988462769603,0.001557,137.815905,-0.00415066646797168,-0.00668055204488547,0.00786497347438426,-0.00182799743174235,0.0507618707101834,0.0507947742647591,-0.00529258829139629,-0.0413531111400211,0.0416904220628811
2024-099-00:08:28.900000000,0.000802258918764061,90.0100470205352,0.010079,4.565406,-0.00910008013341945,0.00368815181033716,0.00981905913062696,-0.00193249960057291,0.0501133976399856,0.0501506448386212,-0.00517157964895023,-0.0421143341595073,0.0424306773191765
2024-099-00:08:29.000000000,0.000716766649891155,90.0183309920786,0.018345,2.239202,-0.00262690666836069,0.0128638784674946,0.0131293567196093,-0.00197193134090069,0.0497788037907037,0.0498178464011302,-0.00511508545213373,-0.0422569791926723,0.0425654365615174
2024-099-00:08:29.100000000,0.000741863716727552,90.0246038180626,0.024615,1.727081,-0.0132221262864148,0.0117205258488733,0.0176690506170538,-0.00211417901706318,0.049271477731867,0.0493168152945631,-0.00498078209150273,-0.0426828432276141,0.0429724713768724
2024-099-00:08:29.200000000,0.000889405639038671,90.0297457062226,0.029759,1.712651,0.00660071134861509,0.0215248766533627,0.0225142111842768,-0.0020285382236258,0.0490266778207824,0.0490686264884957,-0.00501508457907275,-0.0422643534001687,0.0425608580936711
2024-099-00:08:29.300000000,0.000969922280757751,90.0338260971866,0.03384,1.642437,0.0176297098947674,0.0251044082319987,0.0306763424099501,-0.00182501156043677,0.048843488869643,0.0488775722817191,-0.0051247343910639,-0.0435850644372236,0.0438853135408178
2024-099-00:08:29.400000000,0.00106585041613922,90.037158716865,0.037174,1.643006,-0.00164408910093137,0.0167459722320177,0.0168264855203726,-0.00180598222873471,0.0485008369023905,0.0485344491268088,-0.00512378882913884,-0.0435901985942731,0.0438903021800235
2024-099-00:08:29.500000000,0.0011446535214949,90.039721510703,0.039738,1.650634,-0.00846763292494221,0.0190520818318008,0.0208490438504311,-0.0018726015441987,0.0481967781608999,0.048233142771691,-0.00503006526811604,-0.0445446527040927,0.044827755254192
2024-099-00:08:29.600000000,0.00123080256334782,90.0418589089003,0.041877,1.684217,-0.00418477529647579,0.0131201156310142,0.0137713390217936,-0.00189348109323331,0.0478570171395441,0.0478944606415507,-0.00497354193592079,-0.045636257723654,0.0459064716397169
