timestamp,tilt X,tilt Y,alpha,beta,xC_det7,yC_det7,Centroid_det7,xC_det8,yC_det8,Centroid_det8,xC_det17,yC_det17,Centroid_det17
2024-099-00:08:21.200000000,0,90.023445,0.023445,0,0.00298181036607554,0.138882063208726,0.138914069388855,0.00298213448211049,0.148344590586593,0.148374562113502,-0.0013176341327283,0.023065537983976,0.0231031426909408
2024-099-00:08:21.300000000,0.00176222927774004,90.0264052616763,0.026464,3.818133,0.000282202379759643,0.147893286746138,0.147893555987942,0.000282141172407445,0.157112592155673,0.157112845488573,-0.000692960591713267,0.0247192775661951,0.0247289886120776
2024-099-00:08:21.400000000,0.00326964994899662,90.0288996270931,0.029084,6.45489,-0.000471422517528366,0.157504635715653,0.157505341214546,-0.000470556554620452,0.16650102098333,0.166501685913274,-0.000518588878398842,0.0241325123918016,0.0241380837840384
2024-099-00:08:21.500000000,0.00322839705637151,90.0286617533015,0.028843,6.426584,-0.000338766894238413,0.161239953848142,0.161240309724211,-0.000338418914432805,0.170134705426362,0.17013504200451,-0.000589085008146325,0.025421858250139,0.0254286825855565
2024-099-00:08:21.600000000,0.000293731355556136,90.0234441599955,0.023446,0.71782,-0.0005120152186878,0.156849003873277,0.156849839577933,-0.00051173101291583,0.165856907331224,0.16585769677078,-0.000543225726448807,0.0261439626118217,0.0261496056421165
2024-099-00:08:21.700000000,0.00361819603504937,90.0167271531895,0.017114,12.205424,-0.000761499978044393,0.14659162230524,0.146593600175105,-0.00076191677510474,0.155866380140301,0.155868242356206,-0.000450833124594003,0.0243864048588302,0.0243905717941382
2024-099-00:08:21.800000000,0.00656885957758329,90.0117402424785,0.013453,29.227734,-0.000212954381722107,0.134110448892553,0.134110617967896,-0.000212762649468751,0.143690826892575,0.143690984411052,-0.000506114082629881,0.0205525465310609,0.0205587772101373
2024-099-00:08:21.900000000,0.00900237090982726,90.007931539732,0.011998,48.618333,-0.000443748182153219,0.121915088448631,0.121915896026264,-0.000443721506638156,0.13180181769337,0.13180256460347,-0.00037423327597463,0.0157016969087218,0.0157061560019698
2024-099-00:08:22.000000000,0.0109146583257892,90.0048309760829,0.011936,66.125168,-0.00120347520423584,0.110066831014577,0.110073410241341,-0.0012038389398828,0.120248592805835,0.120254618622224,-0.000132707470770389,0.0123613884304231,0.0123621007600082
2024-099-00:08:22.100000000,0.0119933103426744,90.0031496836618,0.0124,75.285262,-0.00123758175452087,0.099301015642671,0.0993087272915382,-0.00123810463001451,0.109748561514024,0.109755544996471,-8.1076130422742e-05,0.0101344784926449,0.0101348027931877
2024-099-00:08:22.200000000,0.0118102388767795,90.0035526253464,0.012333,73.258244,-0.00104137644559984,0.0907673977547624,0.090773371426166,-0.00104167978230637,0.101425434384242,0.101430783477212,-8.53651743133635e-05,0.00882553435390725,0.00882594719251042
2024-099-00:08:22.300000000,0.011021783848041,90.0049954461377,0.012101,65.618355,-0.000667498207169396,0.0842052237580257,0.0842078693590793,-0.000667449459523159,0.0950199225663243,0.0950222667236016,-0.000142231682902863,0.00724381947479236,0.00724521569278668
2024-099-00:08:22.400000000,0.0104620141884144,90.0061938052559,0.012158,59.37328,-0.000727880093832925,0.0795795560119433,0.0795828847459617,-0.000727717257918318,0.0905105148638632,0.090513440291092,-0.000101474920325216,0.0057095809880624,0.00571048266074756
2024-099-00:08:22.500000000,0.00991018432214421,90.0073057231835,0.012312,53.602603,-0.000456679853700932,0.0761930151693424,0.0761943837634009,-0.0004564036450172,0.0872111522821829,0.0872123465265858,-0.000147927243231629,0.00461796510350367,0.00462033377219306
2024-099-00:08:22.600000000,0.00929354419407564,90.0083893049134,0.01252,47.927357,-0.000522876671734815,0.0738292380320554,0.0738310895789012,-0.000522174419632059,0.0849105397482168,0.0849121453412763,-0.000104635265377855,0.00325813545395062,0.00325981520565978
2024-099-00:08:22.700000000,0.00738594345774621,90.0091923394034,0.011792,38.781494,-0.000490123537843941,0.0717269695239848,0.0717286440564506,-0.000489353632797182,0.0828551356477891,0.0828565807295441,-9.84112343415779e-05,0.00254403148527706,0.00254593420361282
2024-099-00:08:22.800000000,0.00238169160528747,90.0093298009704,0.009629,14.320499,-0.000419463171715886,0.0703680102217351,0.0703692604190114,-0.000418582338169133,0.0815370227711384,0.0815380971911595,-0.000100240290677584,0.00169615259496856,0.00169911204494986
2024-099-00:08:22.900000000,0.00340605430286264,90.0092679377527,0.009874,20.178855,-0.00041683838458142,0.0687843043641231,0.0687855673894981,-0.000415856490366791,0.0799892563107333,0.0799903373024815,-8.81077627897797e-05,0.000835267254646062,0.000839901401682239
2024-099-00:08:23.000000000,0.00775473786493202,90.0090579146136,0.011924,40.567771,-0.000634293486797469,0.067386621999218,0.0673896071563924,-0.000633489873867661,0.0786255248744592,0.078628076863195,-3.09491637362651e-05,0.000473804058410992,0.000474813791399009
2024-099-00:08:23.100000000,0.0112294006803904,90.0089311625996,0.014348,51.503457,-0.000627754559808239,0.0663489043627705,0.0663518740197096,-0.000626914274022092,0.0776196887463714,0.0776222204178066,-1.74255241610907e-05,-0.000546156156951493,0.000546434073487655
2024-099-00:08:23.200000000,0.0140178114567019,90.0087110837143,0.016504,58.141957,-0.000405354799727445,0.0652307425981683,0.0652320020574423,-0.000404545021363232,0.0765323748751642,0.0765334440666756,-6.85471933066185e-05,-0.000552484896062447,0.000556721005609944
2024-099-00:08:23.300000000,0.0160768844445756,90.0071767000709,0.017606,65.944079,-0.00036290547610785,0.0637955510809437,0.0637965832792469,-0.000362103413519236,0.0751366746674461,0.0751375471982132,-7.27304609697802e-05,-0.0010322762524662,0.00103483524358158
2024-099-00:08:23.400000000,0.017198792757866,90.0034580886384,0.017543,78.631364,-0.000379073478673981,0.061304822960348,0.0613059949344421,-0.000378387697534659,0.0727090470463741,0.0727100316300405,-5.94665369718289e-05,-0.00130885285671762,0.00131020306424512
2024-099-00:08:23.500000000,0.0177650899240579,89.999117419117,0.017787,92.844152,-0.000360608573174252,0.0578312103238156,0.0578323346066925,-0.000359897516939182,0.0693212651386567,0.0693221993783134,-5.46890502492882e-05,-0.00127812766467263,0.00127929715837201
2024-099-00:08:23.600000000,0.0180551014109343,89.9958674707979,0.018522,102.892036,-0.000323084770131011,0.0537111435657083,0.0537121152711827,-0.000322322966750811,0.0653030429190184,0.0653038383755354,-4.92083747981738e-05,-0.00136522658394918,0.00136611313209112
2024-099-00:08:23.700000000,0.0179071275200586,89.9935156488104,0.019045,109.905831,-0.000288246590654909,0.0491494475129479,0.0491502927450595,-0.000287660344965266,0.0608498505564215,0.0608505304924525,-5.47790914101745e-05,-0.000694511574913886,0.000696668555731555
2024-099-00:08:23.800000000,0.0176223694877394,89.9916046146092,0.01952,115.473364,-0.000370539626993789,0.0444061410661547,0.0444076869922585,-0.000370026013494829,0.0562207336034836,0.0562219512838583,-2.68513216363929e-05,-0.000172083248121832,0.000174165546988436
2024-099-00:08:23.900000000,0.018535924151394,89.9911020092371,0.020561,115.642882,-0.000248416816114507,0.0399782872142668,0.0399790590121996,-0.000247868619267627,0.0519013990647741,0.0519019909419027,-4.83115021265163e-05,0.000363913031531864,0.000367105837268262
2024-099-00:08:24.000000000,0.0219663658390305,89.9928879893628,0.023089,107.940303,-0.000239468682347862,0.0362453508716842,0.0362461419334709,-0.000238986400914288,0.0482588730707214,0.0482594648183734,-4.56510372174242e-05,0.000684806766873656,0.000686326689816865
2024-099-00:08:24.100000000,0.0261338433676237,89.9957137987552,0.026483,99.314134,-0.000178182384115024,0.0333512208521069,0.033351696827718,-0.000177752453062776,0.0454327408003654,0.0454330885211181,-5.62631925133224e-05,0.000852336611040438,0.00085419157415166
2024-099-00:08:24.200000000,0.0295520984784844,89.9981491688835,0.02961,93.583721,-0.000314792688182274,0.0312736298541305,0.0312752141269999,-0.00031445520809321,0.0434065125863831,0.0434076515949634,-1.57010867351539e-05,0.000419973507949774,0.000420266905078551
2024-099-00:08:24.300000000,0.0324467906344142,90.0004563743516,0.03245,89.19417,-0.000320802861348223,0.0297745069163879,0.0297762350976392,-0.000320478852361809,0.0419427409127199,0.0419439652627927,-1.02723688743548e-05,0.000422607920119349,0.000422732747382898
2024-099-00:08:24.400000000,0.0350322674778637,90.0025780545354,0.035127,85.791142,-0.000296055072369311,0.02879132431547,0.0287928464109481,-0.000295707041557498,0.0409825847433169,0.0409836515564143,-1.40099239290494e-05,0.000299237468535805,0.000299565252564804
2024-099-00:08:24.500000000,0.0366265513968028,90.0039131777194,0.036835,83.901658,-0.000283364555184815,0.0282717768696759,0.0282731968981203,-0.000282927289819054,0.0404782782851167,0.040479267048437,-1.49367894082996e-05,0.000336789858664767,0.000337120922781814
2024-099-00:08:24.600000000,0.0365390512391971,90.0041591299432,0.036775,83.506145,-0.000283580630458573,0.0277455580289307,0.0277470071955649,-0.000283282681338469,0.0399651687759529,0.0399661727510647,-1.18228310844444e-05,-2.68674878248705e-05,2.93537261156206e-05
2024-099-00:08:24.700000000,0.0357339575615881,90.0036511202,0.03592,84.166045,-0.000331425789414085,0.0271843734641172,0.0271863937235244,-0.000331288475382497,0.0394189692695025,0.0394203613672414,-2.13397389029484e-06,4.22099686215371e-05,4.22638769588831e-05
2024-099-00:08:24.800000000,0.0350261331870862,90.0033503121286,0.035186,84.53618,-0.00034984890643677,0.0265672408887046,0.0265695442696294,-0.000349755185365714,0.0388169365640258,0.0388185122448722,2.6979137142117e-06,6.98545419197391e-05,6.99066217552095e-05
2024-099-00:08:24.900000000,0.0341687449067278,90.0029048470699,0.034292,85.140699,-0.000359974385127237,0.025949141237107,0.0259516379541114,-0.000359959155406619,0.0382150470293664,0.0382167422741688,6.0872119354957e-06,-5.48855333334739e-05,5.52220600706594e-05
2024-099-00:08:25.000000000,0.0333902552153127,90.0025567560299,0.033488,85.621297,-0.000327400759510263,0.0252547185239997,0.0252568406374151,-0.000327387884608664,0.0375377656965288,0.0375391933359587,-1.3447237755169e-07,-0.000122385081302865,0.000122385155179577
2024-099-00:08:25.100000000,0.031161910971091,90.000074489129,0.031162,89.863041,-0.000339538061184823,0.0242402346087604,0.0242426124826253,-0.000339483257320908,0.0365496346355742,0.0365512112094246,6.75002141930769e-06,-0.000149171887744366,0.000149324528736503
2024-099-00:08:25.200000000,0.0261551190205173,89.9935570409821,0.026937,103.838514,-0.000381937103338083,0.0221740009132685,0.0221772900159722,-0.000381919192259815,0.0345342727201665,0.0345363845035963,2.03099950079115e-05,7.47046054066621e-05,7.74162383882509e-05
2024-099-00:08:25.300000000,0.0205649653996881,89.986003658245,0.024876,124.238871,-0.000426751924704006,0.0189934069647229,0.0189982005814452,-0.000426789454059577,0.0314315022221472,0.0314343996471849,4.18614237929841e-05,-8.80517229779236e-05,9.7496075415151e-05
2024-099-00:08:25.400000000,0.0163029065489751,89.9803805114887,0.025509,140.274952,-0.00033481859972312,0.0152314387762286,0.0152351183352385,-0.000334485020214029,0.0276405744564623,0.0276425982228875,3.34714658559832e-05,-0.000340021218113424,0.000341664700830924
2024-099-00:08:25.500000000,0.0132141231432177,89.9761888936921,0.027232,150.971639,-0.000333162382737111,0.0111515722617661,0.0111565479016882,-0.00033331860061354,0.0232699713047619,0.0232723584067871,5.1852443304113e-05,-0.000851299379291682,0.000852877077344097
2024-099-00:08:25.600000000,0.0106727657248079,89.9727752567623,0.029242,158.593604,-0.000398367377708158,0.00728350604801326,0.00729439215555812,-0.000396223937579619,0.0188311793498377,0.0188353473319306,8.48387782235444e-05,-0.00156983170377649,0.0015721225131879
2024-099-00:08:25.700000000,0.00696426975147472,89.9703416929654,0.030465,166.785394,-0.00042058170489865,0.00330128816908632,0.00332797123572978,-0.000413176128761278,0.0140687170533458,0.0140747829127302,0.000105016237210039,-0.00202478931135438,0.00202751082992242
2024-099-00:08:25.800000000,0.000774804691152895,89.9687466026367,0.031263,178.579868,-0.000362343598759563,-0.000610655657184711,0.000710065641482336,-0.000361898706140394,0.00925576145519516,0.00926283384224194,0.000108941255803251,-0.00246905395070185,0.00247145617171181
2024-099-00:08:25.900000000,0.00657691055631008,89.9679263763654,0.032741,168.411757,-0.000351384969815768,-0.00438301929826432,0.00439708193760019,-0.000375803747744169,0.00460987288621115,0.00462516556285753,0.000127045712791514,-0.00299012558462699,0.00299282335345399
2024-099-00:08:26.000000000,0.0119300247077698,89.9675068696225,0.034614,159.839021,-0.000324158581718354,-0.00803688835399445,0.00804342297785423,-0.000366355787774348,6.45405391521287e-05,0.000371997371536158,0.000142603993269207,-0.00357299109032309,0.0035758357387364
2024-099-00:08:26.100000000,0.0161160305709101,89.9675484380128,0.036233,153.590175,-0.000410963305451196,-0.0116358810288217,0.0116431360962294,-0.000447325848504488,-0.00439683430573178,0.00441953078129343,0.000177503528035091,-0.00412966606089335,0.00413347907663258
2024-099-00:08:26.200000000,0.019503644662113,89.9678410944552,0.037611,148.764139,-0.000323102956664341,-0.014987134112729,0.0149906165461442,-0.000364991730554296,-0.00852155074566158,0.00852936375553642,0.000176163176964038,-0.00465841471333892,0.00466174442739739
2024-099-00:08:26.300000000,0.0189947058336766,89.9687733497471,0.03655,148.688472,-0.000281915572884743,-0.0181573118036549,0.0181595002223459,-0.00034222697890189,-0.0123437663506036,0.0123485095061462,0.000183233916543742,-0.00500563711296999,0.00500898967606388
2024-099-00:08:26.400000000,0.0115165412855611,89.9710108203439,0.031193,158.333542,-0.00030891226730413,-0.0211394095703432,0.0211416665325042,-0.000356899109504021,-0.0157610236205509,0.0157650639878792,0.000201304313860154,-0.00549691876776773,0.00550060354563168
2024-099-00:08:26.500000000,0.00179898226231903,89.9734789444582,0.026582,176.119444,-0.000361485033581599,-0.0239704617497858,0.0239731872709376,-0.000408103958720475,-0.0188390436795913,0.0188434634715244,0.000225141728671213,-0.00602387216728423,0.00602807802585291
2024-099-00:08:26.600000000,0.00562625768062562,89.9753242891193,0.025309,167.155685,-0.000389201975967219,-0.0264459934815872,0.0264488572419727,-0.000430603226265782,-0.0214317622042001,0.0214360875701666,0.000239466529993417,-0.00633385788300971,0.00633838306677273
2024-099-00:08:26.700000000,0.0112226748922795,89.9767476380517,0.025819,154.235874,-0.000320816030635074,-0.0289142452365779,0.0289160249779682,-0.000362609438980444,-0.0238879569142178,0.0238907088873638,0.000230281755309165,-0.00640743865006738,0.00641157544923286
2024-099-00:08:26.800000000,0.0159313528007819,89.9778478487143,0.027286,144.277119,-0.000322514826600217,-0.0311048664857382,0.0311065384591242,-0.000365363527535041,-0.0260405438935572,0.0260431068956746,0.000239909057412061,-0.00668033604978429,0.00668464255543076
2024-099-00:08:26.900000000,0.0190524236490374,89.9797512475147,0.027803,136.743545,-0.000291069879308089,-0.0332064236313256,0.0332076992888351,-0.000334043308174823,-0.0279890084286849,0.0279910017282828,0.000241552836639358,-0.00693688665421996,0.00694109099683785
2024-099-00:08:27.000000000,0.0201013861083452,89.9836581786976,0.025906,129.11007,-0.000327999186131096,-0.034869954291659,0.0348714968960108,-0.000369726755847386,-0.0294422868888125,0.0294446082520574,0.000254360044738661,-0.00697918854142605,0.00698382214329175
2024-099-00:08:27.100000000,0.0198285303949712,89.9882607821011,0.023043,120.627089,-0.000363729081627674,-0.0358463121179591,0.0358481574324673,-0.000404264296041523,-0.0302363122467593,0.030239014664909,0.000262569984023537,-0.00675518014486642,0.00676028119134904
2024-099-00:08:27.200000000,0.0192111572247952,89.9919204751668,0.020841,112.809878,-0.000296675870816063,-0.0364656000352162,0.0364668068591245,-0.0003376154989795,-0.0306993986056999,0.0307012550065433,0.000243515176185668,-0.00639711006813356,0.00640174326764581
2024-099-00:08:27.300000000,0.0182872089946811,89.9947969088895,0.019013,105.882154,-0.000306430961415407,-0.0367187564276979,0.0367200350426129,-0.00034655585792005,-0.0308126806620832,0.0308146294890296,0.000244311770863911,-0.00612850211627765,0.0061333699081828
2024-099-00:08:27.400000000,0.0170120985742288,89.9971329446566,0.017252,99.566187,-0.000351920411040603,-0.0367384839538559,0.0367401694498465,-0.000390771734573672,-0.0307057758542276,0.0307082622979322,0.000251932760497152,-0.00596518451374064,0.00597050218983152
2024-099-00:08:27.500000000,0.0151485655584054,89.9970875375161,0.015426,100.882889,-0.000405499784480327,-0.0367532543728198,0.0367554912505385,-0.000442992936572144,-0.0305998998723466,0.0306031062955951,0.000262361975342998,-0.00582411905056156,0.0058300254305809
2024-099-00:08:27.600000000,0.0122286921023896,89.9924587945706,0.014367,121.661357,-0.000468795977906816,-0.0372765727656536,0.0372795204746785,-0.000504855624449928,-0.0309863500765843,0.0309904625694773,0.000276439567517815,-0.0056369098347648,0.00564368419738007
2024-099-00:08:27.700000000,0.00919018779992316,89.9863336760318,0.016469,146.080366,-0.000475957833507488,-0.0384243501359797,0.0384272978393179,-0.000511330967432459,-0.0319767685597872,0.0319808565689609,0.000281430137485334,-0.0056703692514143,0.00567734888567453
2024-099-00:08:27.800000000,0.00694916353687439,89.9817417299896,0.019536,159.162994,-0.000434978137808995,-0.0399600010147958,0.0399623683868068,-0.000470340072486584,-0.0333676563051022,0.0333709710239186,0.00027785476444254,-0.00587569248130832,0.00588225852925784
2024-099-00:08:27.900000000,0.00548247334578917,89.978406104371,0.022279,165.754181,-0.000408345961395219,-0.0416281094932267,0.0416301122554847,-0.000443780362237466,-0.0350074277493753,0.0350102404824309,0.000277588063537969,-0.00607004481061226,0.00607638865905231
2024-099-00:08:28.000000000,0.0042659612349707,89.9755310846205,0.024838,170.110335,-0.000409178738021995,-0.04346942343361,0.0434713491956499,-0.000446010493680608,-0.0369309320988454,0.0369336252086091,0.000286175925996245,-0.00638485669511315,0.00639126682886507
2024-099-00:08:28.100000000,0.00319220112384943,89.9730352960013,0.027153,173.248495,-0.000416455146000804,-0.0453110113192882,0.0453129251060368,-0.000453249131088414,-0.0389698374088562,0.0389724731374276,0.000296857798156912,-0.00684437192244327,0.0068508066360872
2024-099-00:08:28.200000000,0.00177046942778959,89.9710380647354,0.029016,176.50181,-0.000424398925898864,-0.0471640295411046,0.047165938949654,-0.000457177484031112,-0.0411354873514143,0.0411380277953412,0.000306460592177235,-0.00705098064671404,0.0070576374357779
2024-099-00:08:28.300000000,0.000938468006891401,89.9694824263434,0.030532,178.238611,-0.000382887891166312,-0.04899960921806,0.0490011051575349,-0.00041619563099527,-0.0433944908668259,0.0433964866826141,0.000305714501382948,-0.00732676081212317,0.00733313611999802
2024-099-00:08:28.400000000,0.00183730382198205,89.9685636450108,0.03149,176.655142,-0.000366376458558824,-0.0508808222343871,0.0508821412968901,-0.000403504522307799,-0.0456812957489967,0.0456830777991898,0.000310618488046332,-0.00754723845291425,0.00755362774501521
2024-099-00:08:28.500000000,0.00295605115992118,89.9681790080853,0.031958,174.692668,-0.000375270487486487,-0.052715027632081,0.0527163633627154,-0.000423405556002175,-0.0479611736495249,0.0479630425442834,0.000323808460265125,-0.0078632103576699,0.00786987477968401
2024-099-00:08:28.600000000,0.00369626194108163,89.9679756058904,0.032237,173.416043,-0.000417106811592624,-0.0544790036375113,0.0544806003585519,-0.000459306142753103,-0.0501639155678483,0.0501660182517109,0.000342154778206449,-0.00819514791340718,0.00820228743795727
2024-099-00:08:28.700000000,0.00206618140423664,89.9696913455297,0.030379,176.100104,-0.000392282177397001,-0.0561902790777445,0.0561916483842707,-0.000427422812311165,-0.0521728017308964,0.052174552520476,0.000342356576597156,-0.00849673588646413,0.00850363032768163
2024-099-00:08:28.800000000,0.00503580087083969,89.9745524816091,0.025941,168.806377,-0.000384083146508908,-0.0576231612429683,0.0576244412684111,-0.0004168788806615,-0.0536716395380107,0.0536732585064415,0.000345755655980389,-0.00874914927884248,0.00875597853338576
2024-099-00:08:28.900000000,0.0130812089753802,89.9802862925989,0.023659,146.433376,-0.000339310283681404,-0.0587944097733628,0.0587953888673823,-0.000372962513519426,-0.0547091756267567,0.0547104468890156,0.000339145865287732,-0.00878858465383491,0.00879512593062568
2024-099-00:08:29.000000000,0.0190348852487237,89.9846086195134,0.024479,128.958588,-0.000344439223212656,-0.0596560515897223,0.0596570459346932,-0.000377567806511117,-0.0554020579254504,0.0554033444822916,0.000342347601951277,-0.00880509815871598,0.00881175098747038
2024-099-00:08:29.100000000,0.023583912026587,89.9877860905953,0.026559,117.379257,-0.00038810383642989,-0.0601546024228367,0.0601558543887243,-0.00042001235276901,-0.0557500526634241,0.0557516347953228,0.0003513574755755,-0.00867182694469969,0.0086789420227619
2024-099-00:08:29.200000000,0.0271992977151764,89.990393235366,0.028846,109.453168,-0.000344569032054605,-0.0604225333818568,0.0604235158535106,-0.000376967489501581,-0.0558824284214719,0.0558836998665002,0.000339181317698088,-0.00848717429771145,0.00849394911251587
2024-099-00:08:29.300000000,0.0288453449402574,89.9919075490851,0.029959,105.671259,-0.000389908550840618,-0.0605697820657792,0.0605710370406022,-0.000421062513422368,-0.0559020612503566,0.0559036469801285,0.000347964470006125,-0.00830542490369687,0.00831271087572128
2024-099-00:08:29.400000000,0.027892057365769,89.9919301526006,0.029036,106.136435,-0.000408260741171874,-0.0607377463638905,0.060739118450938,-0.00043869516961067,-0.0559462131796452,0.0559479331396089,0.000350855571398985,-0.00810137921907904,0.0081089731090507
2024-099-00:08:29.500000000,0.0256218409309611,89.9912988073602,0.027059,108.757517,-0.000398399448859278,-0.0609479394832396,0.0609492415816103,-0.000428692445513036,-0.0560335227828619,0.0560351626451672,0.00034555836787508,-0.00782163102457446,0.00782926065923176
2024-099-00:08:29.600000000,0.0238175889524778,89.9907575563074,0.025548,111.208801,-0.000392875346401076,-0.0611713409732173,0.0611726025888994,-0.000422904119516029,-0.0561356215510855,0.056137214526738,0.000343770977965456,-0.0076765120374439,0.00768420558979992
